image_path,xmin,ymin,xmax,ymax,label
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,84,364,122,400,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,120,362,162,400,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,166,376,192,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,192,366,232,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,234,372,266,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,268,366,300,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,302,370,338,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,340,366,380,400,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,378,370,398,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,350,304,398,354,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,292,308,350,354,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,2,296,66,342,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,78,298,112,330,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,132,308,160,340,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,164,304,210,348,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,206,308,248,346,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,242,310,280,346,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,4,244,68,296,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,72,246,138,300,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,134,250,186,302,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,186,244,248,312,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,352,264,394,302,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,248,256,312,312,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5182000_image_y5200_x5600.png,310,248,360,314,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y1200_x3200.png,328,184,390,272,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y5600_x7200.png,4,202,40,252,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y6000_x9600.png,360,238,394,274,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y6000_x9600.png,354,394,374,400,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y6000_x9600.png,360,340,396,376,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y6000_x9600.png,376,302,398,336,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y6000_x9600.png,384,274,398,298,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y7200_x6800.png,58,106,90,150,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y3200_x9200.png,116,80,228,172,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y3200_x9200.png,0,184,98,266,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,318,256,398,344,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,188,282,264,364,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,166,206,240,312,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,198,60,264,120,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,146,86,216,172,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,216,134,276,206,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,88,16,166,98,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,68,194,142,296,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,6,302,88,374,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,2,92,50,158,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,20,14,78,118,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,6,234,64,312,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,312,350,394,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y5600_x8800.png,208,362,290,400,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_496000_3906000_image_y9600_x4000.png,264,312,308,360,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_496000_3906000_image_y9600_x4000.png,284,368,322,400,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_496000_3906000_image_y9600_x4000.png,308,332,336,360,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_496000_3906000_image_y9600_x4000.png,372,276,398,310,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_496000_3906000_image_y9600_x4000.png,378,306,398,332,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,136,292,164,324,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,134,332,166,364,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,144,374,164,396,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,104,354,128,376,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,86,292,106,316,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,136,260,162,282,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,70,258,94,282,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,34,258,60,280,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,8,290,36,316,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/STER_2021_STER_3_664000_4485000_image_y8800_x800.png,0,256,22,280,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/WOOD_2021_WOOD_5_483000_5224000_image_y9600_x7200.png,186,178,206,194,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y800_x2800.png,254,54,302,106,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y800_x2800.png,266,100,308,152,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y800_x2800.png,266,204,292,232,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y800_x2800.png,294,240,340,278,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y800_x2800.png,364,198,398,254,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y800_x2800.png,332,336,390,386,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y800_x2800.png,330,300,376,330,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_494000_5220000_image_y6400_x7600.png,12,178,64,232,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_494000_5220000_image_y6400_x7600.png,22,222,68,266,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/JORN_2019_JORN_3_323000_3620000_image_y4000_x800.png,164,48,184,72,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y5200_x5200.png,168,130,238,210,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y5200_x8800.png,132,18,160,50,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y5600_x9600.png,152,296,190,332,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y5600_x9600.png,386,288,398,328,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y2000_x6400.png,192,192,254,258,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y2000_x6400.png,10,234,34,268,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y2000_x6400.png,22,234,100,320,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y2400_x6400.png,96,206,132,240,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y2400_x6400.png,330,108,366,140,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y2400_x6400.png,262,110,290,138,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y3200_x6000.png,152,166,188,198,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y3200_x8400.png,50,144,78,176,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y3600_x5600.png,188,92,280,164,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y3600_x5600.png,182,0,322,72,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y3600_x5600.png,352,336,398,392,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y400_x2400.png,264,86,324,136,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y400_x2400.png,248,66,290,98,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y400_x2400.png,252,26,302,78,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y400_x2400.png,372,4,400,44,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,126,292,196,370,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,262,278,308,316,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,340,272,384,314,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,284,72,352,146,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,88,186,172,272,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,34,294,108,372,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,74,106,134,158,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,178,54,224,104,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_494000_3905000_image_y4800_x5200.png,2,134,56,194,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y2000_x5600.png,2,32,44,106,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y2000_x5600.png,8,330,44,388,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y800_x6000.png,90,342,124,388,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y9200_x8400.png,190,288,242,348,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y9200_x8400.png,214,114,260,168,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y9200_x8400.png,186,366,258,398,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/WOOD_2021_WOOD_5_483000_5226000_image_y3600_x6000.png,12,316,112,394,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/WOOD_2021_WOOD_5_483000_5226000_image_y3600_x6000.png,172,334,206,366,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/WOOD_2021_WOOD_5_483000_5226000_image_y3600_x6000.png,262,316,290,340,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/WOOD_2021_WOOD_5_483000_5226000_image_y3600_x6000.png,314,322,350,350,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/WOOD_2021_WOOD_5_483000_5226000_image_y3600_x6000.png,356,334,396,380,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/DCFS_2019_WOOD_3_492000_5222000_image_y5200_x5200.png,192,336,258,396,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_496000_3906000_image_y8800_x5200.png,336,58,388,110,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y8400_x6800.png,318,96,380,166,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/TOOL_2019_TOOL_3_404000_7607000_image_y8400_x6800.png,382,88,398,132,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y8400_x9600.png,8,130,46,172,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y8400_x9600.png,30,82,68,116,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/NOGP_2019_NOGP_3_352000_5183000_image_y8400_x9600.png,2,2,82,44,Tree
/Users/tompitts/dphil/CanopyAI/manual_annotations/images/OAES_2021_OAES_5_496000_3906000_image_y8000_x9600.png,32,166,122,234,Tree
