image_path,xmin,ymin,xmax,ymax,label
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,0,207,32,259,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,175,117,223,174,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,149,111,193,161,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,54,186,108,242,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,20,158,67,214,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,193,57,240,101,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,212,92,267,154,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,197,182,263,254,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,56,233,178,325,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,0,81,35,211,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,111,411,164,470,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,144,382,197,433,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,102,309,151,362,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,141,322,184,367,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,362,215,410,272,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_30_rot196.tif,325,206,378,266,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,399,477,440,500,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,428,312,486,357,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,472,58,500,104,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,465,170,500,216,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,437,238,487,281,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,411,346,459,384,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,318,449,364,488,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,414,39,472,80,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,374,266,427,309,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,314,374,382,432,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,348,355,400,393,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,353,177,411,221,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,340,205,404,255,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,305,148,349,185,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,299,179,351,226,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,358,80,412,123,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,365,53,431,102,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,391,40,437,74,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,264,438,316,475,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,250,459,307,500,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,177,374,256,433,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,232,306,303,375,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,300,34,357,77,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,97,412,187,480,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,143,328,213,384,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,161,303,218,345,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,221,74,275,120,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,116,92,168,135,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,144,0,210,33,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,153,28,206,71,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,143,78,208,144,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,36,308,137,376,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,4,376,87,456,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,28,349,104,402,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,67,154,140,217,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,110,131,162,180,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,48,9,123,72,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,24,98,100,153,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,45,202,102,244,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,0,194,83,261,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,0,248,44,313,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,0,304,40,353,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,339,271,385,313,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,173,143,215,181,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,255,52,299,92,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,398,126,446,167,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_9_rot253.tif,276,0,314,19,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,120,306,256,425,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,278,26,331,83,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,64,25,120,79,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,133,57,172,106,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,201,2,240,47,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,300,0,342,42,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,335,0,383,49,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,173,80,202,124,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,226,76,277,133,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,0,155,41,229,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,48,150,99,206,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,116,154,157,208,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,434,53,475,105,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,353,96,411,163,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,290,155,353,234,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,458,196,500,255,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,402,251,455,312,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,457,280,500,348,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,321,236,360,276,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,338,251,411,351,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,456,362,500,428,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,416,398,469,453,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,353,438,396,484,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,328,380,371,437,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,102,402,142,452,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,154,443,196,495,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,228,232,274,283,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,153,215,193,272,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,207,154,249,204,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,275,73,323,130,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,13,247,48,294,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,10,298,47,343,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,41,247,84,322,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,86,211,155,306,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,56,288,103,343,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_13_rot9.tif,260,149,299,194,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,326,396,372,464,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,279,334,315,377,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,309,299,353,341,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,332,215,377,253,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,87,442,134,495,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,139,406,180,458,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,246,476,287,500,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,223,384,275,442,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,230,343,265,376,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,188,369,217,405,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,144,282,200,325,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,123,245,168,291,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,179,154,244,207,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,282,0,370,78,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,114,3,175,39,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,107,46,151,95,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,166,112,216,147,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,177,77,243,117,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,214,15,253,60,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,168,20,207,66,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,258,234,301,285,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,290,175,316,203,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,315,79,354,122,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,260,76,306,118,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,175,316,221,360,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,66,402,107,456,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,61,313,132,395,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,1,270,37,327,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,44,256,97,322,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,22,183,60,237,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,22,149,51,201,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,0,102,45,191,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,97,209,138,245,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,93,164,126,203,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,84,103,119,143,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,54,142,85,175,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,116,100,164,149,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_26_rot181.tif,35,6,99,81,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,278,0,348,28,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,339,16,421,102,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,386,72,466,156,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,441,121,482,166,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,456,215,500,269,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,477,252,500,301,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,319,120,383,181,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,192,126,266,199,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,416,324,459,364,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,362,342,420,398,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,309,289,377,355,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,280,168,363,245,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,105,176,175,244,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,116,217,189,290,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,23,111,98,184,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,0,87,48,146,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,0,128,51,226,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,33,179,83,229,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,47,262,124,341,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,191,371,252,428,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,175,465,238,500,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,176,418,233,477,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,67,410,139,483,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,155,277,216,337,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,166,181,223,240,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,298,377,344,419,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,267,349,310,389,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,253,446,314,500,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,297,420,365,491,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,261,285,332,358,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,121,364,179,417,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_54_rot298.tif,78,333,147,399,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,260,255,327,323,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,172,453,243,500,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,179,417,223,462,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,143,371,198,425,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,96,233,137,279,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,268,118,328,173,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,345,73,397,125,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,430,407,475,452,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,294,362,370,464,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,421,313,472,360,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,482,357,500,398,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,110,25,148,73,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,149,6,204,49,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,312,0,358,10,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,420,0,461,59,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,422,70,468,122,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,371,162,422,215,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,467,210,500,252,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,447,253,487,296,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,283,305,336,355,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,382,225,426,281,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,184,225,214,260,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,220,193,254,225,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,191,188,224,215,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,186,160,215,196,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,216,251,247,283,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_4_rot193.tif,201,39,243,80,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_34_rot291.tif,397,0,428,29,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_34_rot291.tif,368,12,446,88,Tree
/Users/tompitts/dphil/CanopyAI/deepforest_custom/phase5_tiles/won_tile_34_rot291.tif,341,64,410,129,Tree
