image_path,xmin,ymin,xmax,ymax,label
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1822,1052,1864,1097,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1775,1017,1808,1052,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,734,1448,765,1469,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,683,1414,730,1458,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1808,1519,1853,1566,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,930,260,1023,364,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1273,297,1322,342,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,886,121,1003,219,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,0,150,93,263,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,267,277,349,356,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,3,0,63,20,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,665,266,813,400,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,772,482,913,646,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1116,291,1187,355,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1120,203,1266,376,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,432,0,591,99,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1751,175,1845,283,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1591,198,1694,305,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1654,181,1759,311,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1560,96,1575,112,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1570,81,1591,105,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1080,0,1158,48,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1059,0,1090,14,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1288,0,1329,22,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1431,172,1593,336,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1909,439,1937,469,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,1636,1131,1659,1169,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,167,290,277,374,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_10.tif,364,395,376,407,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2019,618,2037,632,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2027,629,2037,640,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2020,631,2027,641,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2004,669,2047,732,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1966,635,2015,690,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1895,588,1963,659,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1839,551,1912,611,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1779,496,1853,581,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1723,466,1796,534,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1691,447,1731,479,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1632,386,1714,468,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1558,337,1625,395,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1539,255,1563,276,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1492,284,1510,301,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1444,237,1479,268,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1763,32,1793,61,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1695,1718,1727,1758,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1523,1543,1563,1581,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1399,1554,1444,1586,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1479,1571,1523,1613,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1716,1409,1755,1454,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1760,1404,1800,1446,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1973,1383,2023,1442,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2007,1271,2035,1301,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1989,1294,2023,1331,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1949,1272,1994,1318,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1895,1228,1926,1268,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1910,1189,1952,1231,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1886,1130,1945,1180,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1871,1164,1916,1217,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1860,1206,1896,1237,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1843,1224,1887,1258,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1840,1247,1873,1285,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1815,1284,1849,1329,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1833,1350,1870,1395,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1776,1359,1819,1403,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1649,1373,1689,1418,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1660,1346,1709,1393,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1995,1130,2028,1163,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1973,1155,2013,1193,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1960,1177,1985,1206,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2015,1137,2047,1207,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2001,1173,2038,1207,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1998,1202,2033,1228,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1989,1217,2026,1246,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1971,1233,2022,1279,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1915,1359,1949,1398,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1773,1300,1808,1339,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1830,1199,1865,1230,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1796,1180,1834,1213,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1758,1162,1792,1190,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1738,1180,1792,1235,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1723,1234,1762,1274,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1712,1260,1749,1295,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1799,1240,1841,1282,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1812,1109,1872,1168,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1607,1140,1649,1181,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1351,1060,1390,1094,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1603,1627,1643,1656,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1514,1507,1540,1545,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1667,326,1761,422,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1717,369,1788,453,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1751,393,1853,495,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1461,325,1485,343,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1842,100,1882,142,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1724,67,1753,91,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1742,52,1765,74,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1901,1022,1950,1071,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1893,1057,1936,1091,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1933,1029,1999,1091,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1911,1078,1960,1135,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1938,1328,1961,1348,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1945,1085,2009,1156,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1923,1339,1962,1377,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,2025,1613,2047,1664,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1491,1442,1543,1492,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1486,1477,1517,1506,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1795,917,1889,995,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1466,1495,1516,1567,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1747,888,1810,935,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1775,1002,1836,1065,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1741,857,1784,893,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1700,1103,1745,1150,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1729,1035,1786,1092,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1682,991,1729,1029,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1694,1052,1727,1094,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1662,1018,1716,1069,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1620,1038,1661,1078,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1641,989,1685,1033,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1565,1043,1614,1090,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1506,1167,1551,1216,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1599,1003,1627,1033,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1557,1064,1585,1091,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1657,1050,1683,1076,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1538,1078,1599,1135,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1641,1065,1680,1109,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1657,1093,1709,1138,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1674,1060,1704,1104,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1532,1115,1579,1163,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1420,922,1459,958,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1544,1136,1610,1211,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1458,938,1547,1012,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1389,1065,1433,1115,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1425,1059,1470,1109,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1231,1065,1277,1112,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1376,1100,1439,1147,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1336,1100,1369,1137,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1134,1067,1180,1103,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1147,992,1191,1033,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1156,947,1196,997,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1050,1068,1103,1120,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1504,730,1556,780,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1083,886,1132,949,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1268,745,1312,784,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1206,714,1266,760,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1272,691,1305,727,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1188,742,1248,806,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1191,693,1226,722,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1247,690,1278,725,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1134,712,1174,751,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1876,752,1904,776,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1115,638,1155,679,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1139,670,1167,698,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1831,695,1876,741,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1111,688,1157,735,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1093,717,1131,763,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1850,723,1897,764,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1668,825,1736,887,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1708,863,1750,899,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1617,771,1695,847,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1732,889,1756,927,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1381,718,1429,763,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1612,762,1644,782,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1596,777,1637,819,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1333,956,1372,999,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1199,825,1238,870,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1475,874,1552,947,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1160,773,1200,824,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1120,761,1166,821,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1097,780,1125,813,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1076,750,1107,792,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1000,761,1031,792,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1066,732,1095,765,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1039,783,1099,811,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1027,756,1074,795,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,997,516,1059,573,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1017,603,1053,635,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1046,644,1085,681,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1285,557,1319,598,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1035,630,1062,656,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,985,625,1050,690,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1197,538,1249,597,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1340,911,1369,946,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1211,506,1255,549,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1161,530,1209,578,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1100,542,1168,608,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1223,878,1240,894,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1138,822,1187,861,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1220,872,1234,883,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1048,674,1092,710,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1035,694,1064,726,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1001,713,1048,760,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,957,634,986,658,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,984,684,1030,725,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,955,693,991,723,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,959,715,1003,765,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,946,541,986,582,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,933,649,969,688,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,928,561,957,600,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,940,600,978,641,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1085,957,1123,996,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,934,514,964,548,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1042,966,1075,1000,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,930,428,983,492,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,981,559,1012,592,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,969,577,996,611,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1070,935,1107,972,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1060,915,1090,951,Tree
/Users/tompitts/dphil/canopyAI/data/tcd/raw/tcd_tile_11.tif,1036,894,1077,928,Tree
