image_path,xmin,ymin,xmax,ymax,label
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,51,310,91,348,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,456,148,496,191,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,409,223,445,267,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,89,404,129,442,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,92,449,134,489,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,160,434,207,485,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,212,402,252,444,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,295,403,338,460,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,448,59,499,141,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,133,339,165,367,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,430,339,459,377,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,447,351,470,385,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,337,357,371,390,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,408,408,449,454,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,472,385,497,433,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,379,424,401,464,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,343,438,375,483,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,370,470,402,497,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,245,446,279,476,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_11.tif,181,251,221,295,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,175,59,225,115,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,271,133,311,186,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,65,1,111,55,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,341,0,499,158,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,135,208,170,259,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,313,240,356,293,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,364,226,407,293,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,304,60,340,112,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,41,336,88,410,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,121,362,176,416,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,101,310,139,355,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,47,414,83,477,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,69,459,123,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,54,293,94,334,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,84,83,138,139,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,0,161,26,201,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,395,453,450,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,335,432,376,483,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,407,168,444,220,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,452,181,497,254,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,282,428,318,486,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_12.tif,120,445,152,490,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,110,304,232,406,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,312,41,358,91,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,101,7,150,54,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,164,47,197,91,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,240,3,273,43,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,341,1,375,54,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,374,15,414,67,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,200,74,223,115,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,253,82,296,133,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,7,122,48,191,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,65,127,109,177,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,132,140,166,189,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,462,90,496,137,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,375,122,424,182,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,304,171,356,243,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,463,235,499,289,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,399,282,444,337,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,449,318,487,381,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,322,253,356,288,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,336,275,395,366,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,435,402,488,460,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,390,430,436,478,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,322,458,359,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,306,397,341,449,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,80,383,113,428,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,124,432,160,479,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,231,235,270,281,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,159,206,192,258,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,222,154,257,200,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,302,86,342,137,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,16,215,45,258,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,5,265,36,306,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,44,220,76,291,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,93,195,149,282,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,52,264,92,313,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_13.tif,275,157,308,198,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,43,0,89,45,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,1,55,41,111,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,52,74,86,116,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,119,47,153,99,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,186,43,239,110,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,271,43,325,114,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,313,171,367,243,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,324,51,377,133,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,31,131,70,176,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,74,136,127,190,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,164,116,217,161,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,131,159,186,221,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,191,178,237,231,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,0,180,57,229,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,0,307,45,387,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,52,285,95,336,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,173,257,212,301,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,193,270,238,333,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,285,321,332,376,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,344,322,380,354,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,256,202,303,253,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,111,221,152,264,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,61,230,90,266,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,14,215,66,277,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,86,345,137,394,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,187,356,232,412,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,5,445,74,497,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,74,419,107,453,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,152,403,190,446,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,112,462,165,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,206,403,247,469,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,260,420,315,487,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,310,445,341,484,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_14.tif,222,443,278,498,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,98,313,163,373,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,198,130,256,193,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,192,331,243,378,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,150,458,219,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,18,36,50,74,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,0,0,43,28,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,156,50,201,93,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,216,51,254,93,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,235,1,277,22,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,166,9,207,43,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,321,44,362,85,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,279,48,320,92,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,253,69,291,114,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,318,136,363,176,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,301,102,344,134,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,75,60,111,103,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,3,93,50,133,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,0,135,51,204,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,79,97,141,160,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,71,165,114,215,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,36,212,92,266,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,0,255,25,334,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,38,412,89,472,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,75,447,124,487,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,220,354,265,416,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,233,291,266,338,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,185,237,234,302,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,105,174,158,235,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,156,111,193,152,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,396,213,458,311,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,344,306,400,347,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,299,275,358,327,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,271,219,333,292,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,377,68,422,128,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,291,1,351,42,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,428,33,475,95,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,441,131,481,181,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,351,152,409,243,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,448,316,496,388,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,425,319,456,351,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,459,394,499,426,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,409,445,459,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,451,425,494,477,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,291,347,328,393,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,324,356,380,421,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,317,408,391,493,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,244,424,301,462,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,265,469,315,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,93,394,139,432,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,25,332,66,369,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_15.tif,4,377,42,437,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,304,24,367,98,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,202,1,262,48,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,201,233,258,297,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,366,223,422,288,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,431,244,498,308,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,116,0,165,36,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,98,49,136,97,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,80,111,114,147,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,69,179,98,211,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,107,173,126,200,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,138,173,160,205,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,164,182,183,222,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,218,162,234,189,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,244,56,274,88,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,115,236,160,273,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,60,228,102,268,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,96,281,127,309,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,41,284,70,314,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,63,330,90,364,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,16,368,54,416,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,102,430,148,479,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,344,416,399,478,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,379,313,427,368,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,421,348,458,387,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,321,221,353,272,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,325,155,357,204,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,279,167,315,201,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,21,429,55,473,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,200,456,239,499,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,140,388,178,429,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,207,346,259,395,Tree
/Users/tompitts/dphil/canopyAI/data/won/raw/won_tile_16.tif,308,336,339,386,Tree
